punit_idx,E[N],1,2,3,4,5,6,7,8,9
63,0.48912115706779613,0.690604426,,,,,,,,
95,0.8786324463829488,0.464666176,0.234934085,0.611494513,0.234934085,,,,,
4,1.267349400220394,0.427978686,0.917320965,0.427978686,0.104654898,0.374762937,0.374762937,0.104654898,0.613532994,
41,0.5447381435332856,0.323861484,0.323861484,,,,,,,
34,0.6318070145437391,0.325672856,0.325672856,0.602618203,0.554677459,,,,,
51,1.2198032394329323,0.613265541,0.35178314,0.316447193,0.386243281,0.35178314,,,,
74,0.7541632534518806,0.379939181,0.379939181,1.169709345,,,,,,
22,0.8537791990251361,1.287829238,1.052356341,0.66839441,1.287829238,0.680994673,,,,
9,1.2735403320291945,0.819278898,0.104654898,0.710300061,0.607520842,0.104654898,0.550679229,0.819278898,0.427978686,
80,1.1044587020942704,0.28463147,0.28463147,0.232096649,0.484830596,0.309618054,,,,
61,0.6660596268704096,0.379939181,0.968225412,0.247597798,0.968225412,0.968225412,,,,
46,0.5603299246519962,1.184897785,1.184897785,0.747098694,,,,,,
29,0.7105750617539655,0.416770886,0.416770886,,,,,,,
75,0.5770364916789549,0.376633162,0.666497526,0.666497526,,,,,,
48,0.5111665873815507,0.747098694,1.184897785,,,,,,,
51,1.2198032394329323,0.386243281,0.386243281,0.198553665,0.35178314,,,,,
29,0.7105750617539655,0.416770886,0.416770886,,,,,,,
39,0.8470793507644719,0.929623072,0.929623072,1.019310921,1.019310921,0.323861484,,,,
32,0.7745975400022465,0.325672856,0.354698724,0.554677459,0.354698724,0.554677459,,,,
4,1.267349400220394,0.819278898,0.374762937,0.958913285,0.613532994,0.104654898,0.613532994,0.427978686,0.374762937,0.550679229
86,1.1267304002674017,0.344659649,0.302415181,0.302415181,0.378690387,0.527881884,0.344659649,,,
43,0.43227793187581803,0.905400484,,,,,,,,
90,1.253566254906939,0.679654055,0.679654055,0.679654055,0.241126178,0.486906039,0.233462495,0.679654055,,
21,1.1522649563476282,0.47756148,0.47756148,0.47756148,0.796180269,0.680994673,,,,
41,0.5447381435332856,0.602618203,0.602618203,,,,,,,
31,1.1341510595080955,0.72813035,0.498284557,0.737668953,0.696160728,0.593275359,0.498284557,,,
91,1.1765739131355735,0.344659649,0.258261644,0.429890303,0.378690387,0.233462495,0.527881884,0.344659649,,
55,0.5704974489251685,0.339220439,0.339220439,0.339220439,,,,,,
10,1.3588695054946762,0.374762937,0.607520842,0.550679229,0.104654898,0.550679229,0.550679229,,,
52,1.1865802125811071,0.386243281,0.613265541,0.35178314,0.386243281,,,,,
86,1.1267304002674017,0.344659649,0.344659649,0.527881884,0.233462495,0.233462495,,,,
67,0.7751209245806974,0.639468887,1.169709345,0.639468887,0.639468887,,,,,
12,0.8327354829429532,1.047696479,0.631606701,1.172203416,1.172203416,1.172203416,,,,
25,0.7256818225577603,0.554677459,0.554677459,0.325672856,,,,,,
61,0.6660596268704096,0.577017058,0.379939181,0.577017058,0.593733517,0.968225412,,,,
27,0.7324307369875422,0.905400484,0.416770886,0.416770886,,,,,,
32,0.7745975400022465,0.325672856,0.554677459,0.554677459,,,,,,
10,1.3588695054946762,0.374762937,1.790903564,0.374762937,0.819278898,0.104654898,0.104654898,,,
68,0.7312107767879605,0.207004214,0.639468887,0.639468887,0.639468887,0.207004214,,,,
98,0.9657166940240289,0.260911857,0.350474393,0.138968999,0.224114334,0.138968999,0.842129698,,,
28,0.5414721730673883,0.498284557,0.72813035,0.72813035,0.498284557,,,,,
85,0.8154608608671767,0.309618054,0.527881884,0.527881884,0.527881884,0.527881884,0.527881884,,,
93,0.8308190545431655,0.234934085,0.464666176,0.234934085,,,,,,
97,0.7918794106515468,0.842129698,0.224114334,0.842129698,0.304508319,,,,,
0,0.6642373237955173,1.790903564,1.790903564,1.172203416,,,,,,
53,0.7312450426470221,0.659421977,0.593733517,0.339220439,0.659421977,,,,,
89,1.0496992345215133,0.429890303,0.679654055,0.679654055,0.233462495,0.679654055,0.241126178,,,
10,1.3588695054946762,0.607520842,0.427978686,0.427978686,0.607520842,0.427978686,0.819278898,0.819278898,,
66,0.8539049783546009,0.968225412,0.379939181,0.639468887,0.639468887,,,,,
81,0.9556917526936901,0.44347814,0.484830596,0.44347814,0.484830596,0.44347814,,,,
105,0.7676234509706428,0.304508319,0.260911857,0.260911857,0.260911857,,,,,
100,1.1415767746933854,0.682465094,0.429890303,0.682465094,0.350474393,0.350474393,0.429890303,,,
30,0.9402716751051244,0.593275359,0.498284557,0.498284557,0.72813035,,,,,
3,1.406048534392423,0.607520842,0.104654898,0.819278898,0.819278898,0.104654898,0.374762937,0.819278898,,
92,1.0547043933070053,0.302415181,0.258261644,0.302415181,0.304508319,0.344659649,0.304508319,0.233462495,,
82,0.9381713371111372,0.44347814,0.28463147,0.484830596,0.28463147,,,,,
89,1.0496992345215133,0.429890303,0.486906039,0.429890303,0.241126178,0.679654055,,,,
78,0.9073523046109615,0.232096649,0.309618054,0.28463147,,,,,,
86,1.1267304002674017,0.258261644,0.258261644,0.527881884,0.378690387,0.527881884,,,,
51,1.2198032394329323,0.386243281,0.386243281,0.613265541,0.437277919,0.35178314,0.437277919,,,
0,0.6642373237955173,0.631606701,1.047696479,1.172203416,1.790903564,1.491364227,,,,
30,0.9402716751051244,0.565013519,0.565013519,0.498284557,0.593275359,,,,,
10,1.3588695054946762,0.550679229,0.639468887,0.607520842,0.639468887,0.550679229,,,,
89,1.0496992345215133,0.241126178,0.682465094,0.682465094,0.682465094,0.241126178,0.429890303,,,
0,0.6642373237955173,1.790903564,1.047696479,1.047696479,0.631606701,0.631606701,,,,
9,1.2735403320291945,0.917320965,0.607520842,0.374762937,0.374762937,0.427978686,0.550679229,0.427978686,,
66,0.8539049783546009,0.968225412,0.968225412,0.247597798,0.376633162,0.247597798,,,,
89,1.0496992345215133,0.429890303,0.679654055,0.241126178,0.679654055,0.429890303,,,,
98,0.9657166940240289,0.304508319,0.350474393,0.260911857,0.842129698,0.304508319,0.224114334,,,
7,0.717514073431899,0.958913285,0.958913285,0.374762937,0.613532994,,,,,
24,0.46227398592134816,0.332597832,0.332597832,,,,,,,
34,0.6318070145437391,0.602618203,0.554677459,,,,,,,
30,0.9402716751051244,0.498284557,0.498284557,0.498284557,0.72813035,0.565013519,,,,
67,0.7751209245806974,1.169709345,1.169709345,0.968225412,0.577017058,0.577017058,,,,
66,0.8539049783546009,1.169709345,0.376633162,1.169709345,0.376633162,,,,,
56,0.7750913208967366,0.593733517,0.560787648,0.560787648,,,,,,
9,1.2735403320291945,0.374762937,0.104654898,0.427978686,0.374762937,0.104654898,0.550679229,0.607520842,,
86,1.1267304002674017,0.344659649,0.378690387,0.378690387,0.527881884,0.378690387,0.527881884,0.258261644,,
64,0.6270657724472672,0.435937256,0.666497526,0.376633162,,,,,,
37,1.1559762010695602,0.628415368,0.565013519,0.737668953,0.593275359,0.737668953,0.498284557,0.47539448,0.565013519,
106,1.2647259223629164,0.378690387,0.233462495,0.303585458,0.303585458,0.429890303,0.241126178,0.429890303,,
9,1.2735403320291945,0.427978686,0.47756148,0.104654898,0.374762937,0.47756148,0.427978686,0.427978686,0.550679229,
17,0.8118356603935845,0.47756148,0.475596501,0.427978686,0.426455835,0.475596501,0.426455835,,,
18,0.5803905146019741,0.186730817,0.426455835,0.475596501,,,,,,
5,1.1686466118973415,0.819278898,0.917320965,0.639468887,0.341858376,0.104654898,0.917320965,0.639468887,,
100,1.1415767746933854,0.350474393,0.429890303,0.350474393,0.350474393,0.241126178,0.138968999,,,
79,1.1488240258864573,0.28463147,0.484830596,0.232096649,0.28463147,0.232096649,,,,
3,1.406048534392423,0.427978686,0.374762937,0.710300061,0.47756148,0.607520842,0.374762937,0.47756148,0.47756148,
19,0.7681854989142162,0.186730817,0.475596501,0.426455835,,,,,,
19,0.7681854989142162,0.186730817,0.426455835,0.475596501,,,,,,
11,1.016346265377951,0.631606701,1.047696479,1.491364227,1.172203416,1.172203416,,,,
60,0.814253297521261,0.437277919,0.532606952,0.532606952,0.532606952,0.207004214,0.207004214,,,
80,1.1044587020942704,0.44347814,0.309618054,0.44347814,0.484830596,0.232096649,,,,
36,1.110285796530683,0.696160728,0.565013519,0.929623072,0.737668953,0.593275359,0.498284557,,,
105,0.7676234509706428,0.338491701,0.338491701,0.224114334,,,,,,
87,1.1885661060403643,0.233462495,0.241126178,0.241126178,0.233462495,0.233462495,0.527881884,0.527881884,,
84,0.39633189560432797,0.346625671,,,,,,,,
95,0.8786324463829488,0.464666176,0.234934085,0.611494513,0.464666176,,,,,
103,0.8660762325835653,0.486906039,0.486906039,0.486906039,0.682465094,0.682465094,,,,
14,1.1803487808784399,0.680994673,0.47756148,0.47756148,0.573607907,0.796180269,,,,
51,1.2198032394329323,0.35178314,0.613265541,0.386243281,0.386243281,,,,,
68,0.7312107767879605,0.341858376,0.316447193,0.968225412,0.437277919,0.341858376,0.437277919,,,
11,1.016346265377951,1.052356341,0.680994673,1.790903564,1.790903564,1.052356341,1.052356341,1.172203416,,
12,0.8327354829429532,1.172203416,0.631606701,1.047696479,1.172203416,1.052356341,,,,
24,0.46227398592134816,0.173710044,0.173710044,,,,,,,
6,0.8258026179691524,0.374403126,0.958913285,0.917320965,0.374762937,0.427978686,0.374762937,,,
86,1.1267304002674017,0.378690387,0.258261644,0.344659649,0.258261644,0.378690387,,,,
7,0.717514073431899,0.917320965,0.613532994,0.374762937,0.374762937,0.427978686,,,,
82,0.9381713371111372,0.44347814,0.44347814,0.484830596,,,,,,
100,1.1415767746933854,0.350474393,0.350474393,0.260911857,0.260911857,0.260911857,,,,
82,0.9381713371111372,0.232096649,0.309618054,0.484830596,0.484830596,0.232096649,,,,
15,0.9412050779290542,0.710300061,0.47756148,0.426455835,0.573607907,0.426455835,0.607520842,0.426455835,,
15,0.9412050779290542,0.607520842,0.607520842,0.680994673,0.607520842,0.573607907,0.66839441,0.710300061,,
51,1.2198032394329323,0.613265541,0.386243281,0.35178314,0.613265541,,,,,
82,0.9381713371111372,0.484830596,0.44347814,0.28463147,,,,,,
0,0.6642373237955173,1.047696479,1.172203416,1.491364227,1.047696479,1.172203416,,,,
31,1.1341510595080955,0.696160728,0.72813035,0.737668953,0.593275359,0.696160728,0.737668953,,,
82,0.9381713371111372,0.44347814,0.28463147,0.28463147,,,,,,
11,1.016346265377951,1.790903564,1.047696479,1.047696479,1.172203416,1.790903564,1.052356341,0.631606701,,
84,0.39633189560432797,0.346625671,,,,,,,,
70,0.6248906423639895,0.958913285,0.613532994,0.958913285,,,,,,
80,1.1044587020942704,0.484830596,0.484830596,0.44347814,0.44347814,0.484830596,,,,
51,1.2198032394329323,0.613265541,0.613265541,0.35178314,0.613265541,,,,,
44,0.5197422153288439,0.628415368,0.603195073,0.516423733,,,,,,
15,0.9412050779290542,0.573607907,0.573607907,0.573607907,0.680994673,0.680994673,0.607520842,0.680994673,,
41,0.5447381435332856,0.323861484,0.323861484,,,,,,,
29,0.7105750617539655,0.416770886,0.659158624,,,,,,,
93,0.8308190545431655,0.338491701,0.338491701,0.234934085,0.234934085,,,,,
28,0.5414721730673883,0.565013519,0.72813035,,,,,,,
57,0.7504488195776052,0.593733517,0.593733517,0.659421977,0.659421977,,,,,
64,0.6270657724472672,0.376633162,0.435937256,0.666497526,,,,,,
22,0.8537791990251361,0.796180269,1.052356341,0.680994673,0.680994673,1.052356341,,,,
87,1.1885661060403643,0.527881884,0.378690387,0.429890303,0.258261644,0.344659649,0.233462495,0.233462495,,
11,1.016346265377951,1.047696479,0.631606701,1.172203416,1.047696479,0.631606701,0.680994673,1.172203416,,
101,0.6628289882757296,0.682465094,0.486906039,0.350474393,0.486906039,,,,,
72,1.0276551269024015,1.790903564,0.104654898,1.790903564,0.550679229,0.607520842,,,,
47,0.44526781246543085,0.751646477,,,,,,,,
36,1.110285796530683,0.696160728,0.696160728,0.72813035,0.565013519,0.737668953,0.593275359,,,
6,0.8258026179691524,0.341858376,0.958913285,0.613532994,0.613532994,0.341858376,,,,
66,0.8539049783546009,0.379939181,0.247597798,0.376633162,0.247597798,0.968225412,,,,
60,0.814253297521261,0.968225412,0.207004214,0.437277919,0.316447193,0.577017058,0.437277919,0.207004214,,
40,0.7580018860629825,0.323861484,0.323861484,1.019310921,1.019310921,,,,,
86,1.1267304002674017,0.527881884,0.527881884,0.258261644,0.233462495,0.378690387,,,,
94,0.9320947796435036,0.234934085,0.464666176,0.234934085,0.234934085,,,,,
16,0.8815510421628878,0.427978686,0.573607907,0.573607907,0.573607907,0.426455835,0.426455835,0.607520842,,
79,1.1488240258864573,0.484830596,0.309618054,0.309618054,0.484830596,0.44347814,,,,
25,0.7256818225577603,0.554677459,0.554677459,0.554677459,,,,,,
5,1.1686466118973415,0.819278898,0.104654898,0.427978686,0.613532994,0.917320965,0.427978686,0.958913285,0.341858376,
17,0.8118356603935845,0.710300061,0.710300061,0.710300061,0.186730817,,,,,
63,0.48912115706779613,0.690604426,0.666497526,,,,,,,
6,0.8258026179691524,0.958913285,0.374403126,0.917320965,0.374403126,,,,,
97,0.7918794106515468,0.842129698,0.842129698,0.260911857,0.304508319,,,,,
52,1.1865802125811071,0.437277919,0.386243281,0.437277919,0.613265541,0.316447193,0.35178314,,,
17,0.8118356603935845,0.186730817,0.427978686,0.475596501,0.426455835,,,,,
76,0.4378310444201273,0.449589501,,,,,,,,
70,0.6248906423639895,0.374403126,0.613532994,0.917320965,0.613532994,,,,,
66,0.8539049783546009,0.379939181,0.639468887,0.379939181,0.639468887,0.968225412,,,,
66,0.8539049783546009,1.169709345,1.169709345,0.379939181,0.376633162,1.169709345,,,,
81,0.9556917526936901,0.232096649,0.484830596,0.232096649,0.232096649,0.309618054,,,,
76,0.4378310444201273,0.449589501,,,,,,,,
57,0.7504488195776052,0.659421977,0.339220439,0.339220439,0.659421977,,,,,
11,1.016346265377951,1.052356341,0.631606701,1.047696479,0.680994673,1.047696479,1.790903564,1.047696479,,
40,0.7580018860629825,0.555764093,0.929623072,0.555764093,0.555764093,,,,,
59,0.7421485296103517,0.316447193,0.437277919,0.198553665,0.35178314,0.198553665,0.35178314,,,
7,0.717514073431899,0.613532994,0.958913285,0.374762937,0.958913285,,,,,
85,0.8154608608671767,0.258261644,0.258261644,0.232096649,0.309618054,0.302415181,0.232096649,,,
3,1.406048534392423,0.104654898,0.104654898,0.47756148,1.790903564,0.47756148,0.550679229,,,
5,1.1686466118973415,0.341858376,0.374762937,0.374762937,0.917320965,0.374762937,0.958913285,,,
40,0.7580018860629825,1.019310921,0.929623072,0.555764093,0.628415368,0.323861484,,,,
79,1.1488240258864573,0.28463147,0.44347814,0.28463147,0.232096649,0.484830596,,,,
5,1.1686466118973415,0.613532994,0.374403126,0.917320965,0.613532994,0.958913285,0.917320965,,,
64,0.6270657724472672,0.666497526,0.666497526,0.666497526,0.666497526,,,,,
61,0.6660596268704096,0.577017058,0.379939181,0.577017058,0.968225412,,,,,
103,0.8660762325835653,0.260911857,0.350474393,0.260911857,0.486906039,,,,,
4,1.267349400220394,0.427978686,0.819278898,0.819278898,0.374762937,0.427978686,0.427978686,0.104654898,0.958913285,
103,0.8660762325835653,0.486906039,0.138968999,0.138968999,0.350474393,0.486906039,,,,
69,0.5297443944429451,0.207004214,0.437277919,0.437277919,0.437277919,,,,,
44,0.5197422153288439,0.516423733,0.603195073,,,,,,,
25,0.7256818225577603,0.354698724,0.554677459,0.554677459,,,,,,
38,0.7256781575774726,0.929623072,0.47539448,0.929623072,,,,,,
12,0.8327354829429532,1.172203416,1.047696479,1.052356341,0.631606701,1.790903564,1.052356341,,,
74,0.7541632534518806,0.379939181,0.379939181,0.376633162,,,,,,
89,1.0496992345215133,0.486906039,0.679654055,0.303585458,0.429890303,0.303585458,,,,
99,1.1277948291741013,0.241126178,0.350474393,0.350474393,0.429890303,0.350474393,0.350474393,,,
92,1.0547043933070053,0.527881884,0.527881884,0.258261644,0.302415181,0.302415181,0.527881884,,,
17,0.8118356603935845,0.710300061,0.426455835,0.426455835,0.475596501,,,,,
62,0.5935252712160194,0.247597798,0.593733517,0.577017058,0.247597798,,,,,
74,0.7541632534518806,0.376633162,0.379939181,1.169709345,,,,,,
21,1.1522649563476282,0.680994673,0.680994673,1.047696479,0.66839441,0.631606701,0.631606701,0.631606701,0.573607907,
82,0.9381713371111372,0.44347814,0.28463147,0.484830596,,,,,,
62,0.5935252712160194,0.376633162,0.376633162,0.379939181,,,,,,
40,0.7580018860629825,0.929623072,0.555764093,0.555764093,1.019310921,,,,,
81,0.9556917526936901,0.464666176,0.309618054,0.232096649,0.44347814,0.484830596,0.44347814,,,
38,0.7256781575774726,0.47539448,0.47539448,0.628415368,,,,,,
63,0.48912115706779613,0.690604426,0.376633162,0.690604426,,,,,,
66,0.8539049783546009,0.376633162,0.379939181,0.376633162,,,,,,
103,0.8660762325835653,0.486906039,0.842129698,0.842129698,0.486906039,0.842129698,0.138968999,,,
36,1.110285796530683,0.929623072,0.323861484,0.323861484,0.498284557,0.737668953,0.323861484,,,
31,1.1341510595080955,0.593275359,0.593275359,0.696160728,0.565013519,0.565013519,0.593275359,,,
57,0.7504488195776052,0.339220439,0.339220439,0.560787648,0.560787648,,,,,
42,0.6280549133292513,0.929623072,0.555764093,0.929623072,,,,,,
2,1.0966542299747524,1.172203416,1.052356341,0.680994673,1.047696479,1.491364227,1.172203416,,,
99,1.1277948291741013,0.682465094,0.429890303,0.350474393,0.241126178,0.486906039,0.138968999,0.260911857,,
19,0.7681854989142162,0.186730817,0.475596501,0.426455835,,,,,,
90,1.253566254906939,0.429890303,0.486906039,0.303585458,0.233462495,0.486906039,0.241126178,,,
10,1.3588695054946762,0.917320965,0.607520842,0.607520842,0.819278898,0.607520842,0.917320965,0.550679229,,
104,1.0209617571224003,0.138968999,0.304508319,0.138968999,0.260911857,0.486906039,0.350474393,,,
100,1.1415767746933854,0.260911857,0.350474393,0.260911857,0.486906039,0.260911857,,,,
101,0.6628289882757296,0.486906039,0.682465094,,,,,,,
59,0.7421485296103517,0.532606952,0.532606952,0.316447193,0.437277919,0.207004214,0.198553665,0.437277919,,
23,0.5973967974718146,0.680994673,0.680994673,0.796180269,1.052356341,,,,,
63,0.48912115706779613,0.690604426,,,,,,,,
90,1.253566254906939,0.679654055,0.429890303,0.486906039,0.233462495,0.344659649,0.486906039,0.241126178,,
9,1.2735403320291945,0.710300061,0.917320965,0.104654898,0.550679229,0.710300061,0.104654898,0.710300061,0.607520842,0.819278898
26,0.7776423134840464,0.47539448,0.47539448,0.498284557,0.47539448,0.72813035,0.628415368,,,
37,1.1559762010695602,0.593275359,0.737668953,0.498284557,0.696160728,0.72813035,0.498284557,0.593275359,,
95,0.8786324463829488,0.464666176,0.234934085,0.611494513,0.338491701,,,,,
9,1.2735403320291945,0.607520842,0.819278898,0.550679229,0.47756148,1.790903564,0.550679229,,,
85,0.8154608608671767,0.527881884,0.527881884,0.302415181,0.302415181,,,,,
12,0.8327354829429532,1.047696479,1.052356341,1.491364227,1.047696479,1.047696479,,,,
52,1.1865802125811071,0.198553665,0.35178314,0.560787648,0.560787648,0.198553665,,,,
4,1.267349400220394,0.917320965,0.427978686,0.819278898,0.958913285,0.104654898,0.958913285,0.819278898,0.374762937,0.374762937
16,0.8815510421628878,0.680994673,0.426455835,0.426455835,0.710300061,0.426455835,0.680994673,0.47756148,0.680994673,
3,1.406048534392423,0.819278898,1.790903564,0.550679229,0.607520842,0.104654898,,,,
53,0.7312450426470221,0.593733517,0.577017058,0.577017058,0.577017058,,,,,
90,1.253566254906939,0.429890303,0.486906039,0.429890303,0.429890303,0.429890303,0.233462495,,,
95,0.8786324463829488,0.234934085,0.611494513,0.464666176,0.332597832,,,,,
57,0.7504488195776052,0.560787648,0.560787648,0.593733517,0.560787648,,,,,
96,0.6009702953663514,0.338491701,0.234934085,0.611494513,,,,,,
32,0.7745975400022465,0.325672856,0.602618203,0.602618203,0.325672856,,,,,
73,0.804884943780437,0.341858376,0.639468887,0.968225412,0.341858376,,,,,
95,0.8786324463829488,0.332597832,0.611494513,0.234934085,,,,,,
37,1.1559762010695602,0.929623072,0.593275359,0.737668953,0.47539448,0.628415368,0.47539448,0.696160728,0.498284557,
27,0.7324307369875422,0.416770886,0.416770886,,,,,,,
30,0.9402716751051244,0.47539448,0.565013519,0.593275359,0.498284557,0.72813035,,,,
87,1.1885661060403643,0.344659649,0.679654055,0.233462495,0.258261644,0.378690387,0.378690387,0.378690387,0.679654055,
9,1.2735403320291945,0.104654898,0.47756148,0.819278898,0.710300061,0.427978686,0.374762937,0.607520842,0.917320965,0.47756148
1,0.6863649180978442,0.631606701,1.790903564,1.790903564,,,,,,
23,0.5973967974718146,1.052356341,0.680994673,0.66839441,1.287829238,0.796180269,,,,
55,0.5704974489251685,0.659421977,0.659421977,,,,,,,
50,1.1969836756883496,0.613265541,0.35178314,0.35178314,0.613265541,,,,,
61,0.6660596268704096,0.247597798,0.577017058,0.968225412,0.379939181,,,,,
78,0.9073523046109615,0.232096649,0.232096649,0.28463147,,,,,,
51,1.2198032394329323,0.35178314,0.613265541,0.198553665,0.386243281,,,,,
8,1.0679564682705487,0.104654898,0.958913285,0.104654898,0.550679229,0.427978686,0.104654898,0.819278898,0.607520842,0.958913285
53,0.7312450426470221,0.198553665,0.613265541,0.198553665,0.198553665,0.593733517,,,,
63,0.48912115706779613,0.376633162,0.376633162,,,,,,,
4,1.267349400220394,0.550679229,0.550679229,0.427978686,0.917320965,0.374762937,0.374762937,0.550679229,,
32,0.7745975400022465,0.325672856,0.554677459,0.737668953,0.737668953,0.354698724,,,,
36,1.110285796530683,0.323861484,0.498284557,0.498284557,0.737668953,0.593275359,0.554677459,,,
67,0.7751209245806974,0.207004214,0.207004214,0.968225412,1.169709345,0.968225412,1.169709345,,,
